EID ,key ,direction ,time
0,Key.tab,0,1651594835061340000
1,Key.tab,1,1651594835182047000
2,Key.cmd,1,1651594839777919000
3,<0>,1,1651594840034408000
4,'f',0,1651594842188237000
5,'f',1,1651594842279123000
6,'a',0,1651594842370343000
7,'a',1,1651594842498572000
8,'c',0,1651594842626854000
9,'c',1,1651594842780384000
10,'e',0,1651594842868788000
11,'e',1,1651594842964428000
12,'b',0,1651594843102866000
13,'b',1,1651594843174107000
14,Key.enter,0,1651594844146831000
15,Key.enter,1,1651594844197898000
16,Key.cmd,0,1651594849308492000
17,Key.tab,0,1651594849588317000
18,Key.tab,1,1651594849733478000
19,Key.cmd,1,1651594850392727000
20,<0>,1,1651594850651992000
21,Key.cmd,0,1651594856173064000
22,Key.tab,0,1651594858532238000
23,Key.tab,1,1651594858665665000
24,Key.cmd,1,1651594858706067000
25,<0>,1,1651594858961078000
26,'f',0,1651594860244854000
27,'f',1,1651594860357656000
28,'p',0,1651594861162029000
29,'p',1,1651594861262427000
30,'d',0,1651594861465050000
31,'d',1,1651594861562080000
32,'1',0,1651594862072177000
33,'1',1,1651594862164211000
34,'s',0,1651594862530843000
35,'s',1,1651594862642874000
36,'o',0,1651594862775844000
37,'o',1,1651594862836365000
38,'c',0,1651594862938999000
39,'c',1,1651594863058411000
40,'i',0,1651594863377723000
41,'i',1,1651594863474172000
42,'a',0,1651594863623409000
43,'a',1,1651594863718174000
44,'l',0,1651594863833974000
45,'l',1,1651594863930116000
46,Key.shift,0,1651594864120016000
47,'@',0,1651594864327622000
48,Key.shift,1,1651594864454879000
49,'2',1,1651594864475337000
50,'g',0,1651594864815603000
51,'g',1,1651594864920135000
52,'m',0,1651594865416997000
53,'m',1,1651594865536991000
54,'a',0,1651594865624739000
55,'a',1,1651594865728769000
56,'i',0,1651594865794824000
57,'i',1,1651594865870906000
58,'l',0,1651594866024525000
59,'l',1,1651594866124974000
60,'.',0,1651594866368959000
61,'.',1,1651594866473486000
62,'c',0,1651594866724738000
63,'c',1,1651594866841575000
64,'o',0,1651594866904676000
65,'o',1,1651594866996667000
66,'m',0,1651594867152631000
67,'m',1,1651594867248778000
68,Key.tab,0,1651594867571741000
69,Key.tab,1,1651594867710649000
70,Key.shift,0,1651594870818668000
71,Key.shift,1,1651594871391212000
