EID ,key ,direction ,time
0,Key.tab,0,1650654722697047000
1,Key.tab,1,1650654722824729000
2,Key.tab,0,1650654724086618000
3,Key.tab,1,1650654724176946000
4,Key.cmd,1,1650654725935891000
5,<0>,1,1650654726193227000
6,'f',0,1650654731947780000
7,'f',1,1650654732018980000
8,'a',0,1650654732030759000
9,'c',0,1650654732159190000
10,'a',1,1650654732162911000
11,'c',1,1650654732252744000
12,'e',0,1650654732316163000
13,'e',1,1650654732405758000
14,'b',0,1650654732752036000
15,'b',1,1650654732844949000
16,'i',0,1650654732865548000
17,'i',1,1650654732909381000
18,'i',0,1650654732968963000
19,'i',1,1650654733054846000
20,Key.backspace,0,1650654733443900000
21,Key.backspace,1,1650654733524411000
22,Key.backspace,0,1650654733614355000
23,Key.backspace,1,1650654733737326000
24,'o',0,1650654734231796000
25,'o',1,1650654734328750000
26,'o',0,1650654734382834000
27,'o',1,1650654734499342000
28,'k',0,1650654734600324000
29,'k',1,1650654734682656000
30,'.',0,1650654734826991000
31,'.',1,1650654734931073000
32,'c',0,1650654735082018000
33,'o',0,1650654735175126000
34,'c',1,1650654735175718000
35,'m',0,1650654735218154000
36,'o',1,1650654735249983000
37,'m',1,1650654735330308000
38,Key.enter,0,1650654735641643000
39,Key.enter,1,1650654735729592000
40,'f',0,1650654739393951000
41,'f',1,1650654739478154000
42,'p',0,1650654739746053000
43,'p',1,1650654739850097000
44,'d',0,1650654739930924000
45,'d',1,1650654739998987000
46,'1',0,1650654740175046000
47,'1',1,1650654740259404000
48,'s',0,1650654741513580000
49,'s',1,1650654741617887000
50,'o',0,1650654741669651000
51,'o',1,1650654741775990000
52,'c',0,1650654741844185000
53,'c',1,1650654741948666000
54,'i',0,1650654741952845000
55,'i',1,1650654742058540000
56,'a',0,1650654742064347000
57,'a',1,1650654742157034000
58,'l',0,1650654742176745000
59,'l',1,1650654742296976000
60,Key.shift,0,1650654742383765000
61,'@',0,1650654742555807000
62,'@',1,1650654742639619000
63,Key.shift,1,1650654742675520000
64,'g',0,1650654742810632000
65,'g',1,1650654742891154000
66,'m',0,1650654742911712000
67,'m',1,1650654743003757000
68,'a',0,1650654743007885000
69,'a',1,1650654743099806000
70,'i',0,1650654743101107000
71,'i',1,1650654743168111000
72,'l',0,1650654743209090000
73,'l',1,1650654743321163000
74,'.',0,1650654743426639000
75,'.',1,1650654743550270000
76,'c',0,1650654743709840000
77,'o',0,1650654743765896000
78,'c',1,1650654743789109000
79,'o',1,1650654743878872000
80,'m',0,1650654743917692000
81,'m',1,1650654744002044000
82,Key.tab,0,1650654744561576000
83,Key.tab,1,1650654744648932000
84,Key.shift,0,1650654746146679000
85,Key.shift,1,1650654746527145000
86,Key.shift,0,1650654747696805000
87,Key.shift,1,1650654747992119000
88,Key.shift,0,1650654783448798000
89,'C',0,1650654783904612000
90,'C',1,1650654783987306000
91,Key.shift,1,1650654784011668000
92,'l',0,1650654784213685000
93,'l',1,1650654784298163000
94,'i',0,1650654784385957000
95,'i',1,1650654784481038000
96,'p',0,1650654784633715000
97,'p',1,1650654784745421000
98,'s',0,1650654784797550000
99,'s',1,1650654784921863000
100,Key.space,0,1650654785028530000
