EID ,key ,direction ,time
0,Key.tab,0,1651853690206017000
1,Key.tab,1,1651853690333873000
2,Key.cmd,1,1651853690374305000
3,<0>,1,1651853690635030000
4,'i',0,1651853695017733000
5,'n',0,1651853695185494000
6,'i',1,1651853695212481000
7,'n',1,1651853695310145000
8,Key.enter,0,1651853695979712000
9,Key.enter,1,1651853696046878000
10,'f',0,1651853708173620000
11,'f',1,1651853708345336000
12,'d',0,1651853708466289000
13,'d',1,1651853708622672000
14,Key.backspace,0,1651853709281491000
15,Key.backspace,1,1651853709457625000
16,'p',0,1651853709706561000
17,'p',1,1651853709894837000
18,'d',0,1651853709911421000
19,'d',1,1651853710063188000
20,'l',0,1651853711643428000
21,'l',1,1651853711795825000
22,'s',0,1651853712357718000
23,'o',0,1651853712509202000
24,'s',1,1651853712517467000
25,'c',0,1651853712628026000
26,'o',1,1651853712635997000
27,'i',0,1651853712769037000
28,'c',1,1651853712777047000
29,'i',1,1651853712885577000
30,'a',0,1651853712900284000
31,'l',0,1651853713015332000
32,'a',1,1651853713039041000
33,'l',1,1651853713168605000
34,Key.shift_r,0,1651853713968119000
35,'@',0,1651853714434714000
36,'@',1,1651853714568070000
37,Key.shift_r,1,1651853714577479000
38,'g',0,1651853714751575000
39,'m',0,1651853714879409000
40,'g',1,1651853714927185000
41,'a',0,1651853714995234000
42,'m',1,1651853715018195000
43,'i',0,1651853715159285000
44,'a',1,1651853715163322000
45,'i',1,1651853715271537000
46,'l',0,1651853715352189000
47,'l',1,1651853715528554000
48,'.',0,1651853715780021000
49,'.',1,1651853715916398000
50,'c',0,1651853716063405000
51,'o',0,1651853716179359000
52,'c',1,1651853716198235000
53,'m',0,1651853716331512000
54,'o',1,1651853716415021000
55,'m',1,1651853716467428000
56,Key.tab,0,1651853716559143000
57,Key.caps_lock,0,1651853718256563000
58,Key.caps_lock,1,1651853718257094000
59,Key.caps_lock,0,1651853718631322000
60,Key.caps_lock,1,1651853718631925000
61,Key.shift_r,0,1651853719936211000
62,Key.shift_r,1,1651853720455792000
63,Key.backspace,0,1651853740556137000
64,Key.backspace,1,1651853740632479000
65,'1',0,1651853742207211000
66,'1',1,1651853742335473000
67,Key.enter,0,1651853742770985000
68,Key.enter,1,1651853742847207000
69,Key.caps_lock,0,1651853791874821000
70,Key.caps_lock,1,1651853791875411000
71,'I',0,1651853791903409000
72,Key.caps_lock,0,1651853792019482000
73,Key.caps_lock,1,1651853792019875000
74,Key.space,0,1651853792020324000
75,'i',1,1651853792091077000
76,Key.space,1,1651853792151322000
77,'t',0,1651853792346226000
78,'h',0,1651853792466339000
79,'t',1,1651853792489259000
80,'i',0,1651853792570463000
81,'h',1,1651853792657262000
82,'i',1,1651853792782552000
83,'n',0,1651853792926204000
84,'n',1,1651853793122227000
85,'k',0,1651853793167161000
86,'k',1,1651853793231497000
87,Key.space,0,1651853793936751000
88,Key.space,1,1651853794088413000
89,'t',0,1651853794325339000
90,'h',0,1651853794413127000
91,'t',1,1651853794443642000
92,'h',1,1651853794544759000
93,'e',0,1651853794620265000
94,Key.space,0,1651853794703439000
95,'e',1,1651853794759844000
96,Key.space,1,1651853794791621000
97,'m',0,1651853794989206000
98,'o',0,1651853795053915000
99,'m',1,1651853795145084000
100,'o',1,1651853795253546000
101,'v',0,1651853795334069000
102,'i',0,1651853795414281000
103,'i',1,1651853795526067000
104,'v',1,1651853795538310000
105,'e',0,1651853795723039000
106,'e',1,1651853795807421000
107,Key.space,0,1651853795854112000
108,'i',0,1651853795982044000
109,Key.space,1,1651853795986464000
110,'i',1,1651853796110466000
111,'s',0,1651853796137343000
112,Key.space,0,1651853796236837000
113,'s',1,1651853796253759000
114,Key.space,1,1651853796336586000
115,'g',0,1651853796803435000
116,'g',1,1651853796897441000
117,'o',0,1651853797017223000
118,'o',1,1651853797097224000
119,'o',0,1651853797164266000
120,'o',1,1651853797292098000
121,'d',0,1651853797353429000
122,'d',1,1651853797474124000
123,'.',0,1651853799420373000
124,'.',1,1651853799553451000
125,Key.caps_lock,0,1651853805437760000
126,Key.caps_lock,1,1651853805438607000
127,'C',0,1651853805685761000
128,'C',1,1651853805817776000
129,Key.caps_lock,0,1651853805978923000
130,Key.caps_lock,1,1651853805979555000
131,'o',0,1651853806177669000
132,'o',1,1651853806337738000
133,'a',0,1651853806391759000
134,'a',1,1651853806515813000
135,'h',0,1651853807061582000
136,'h',1,1651853807146017000
137,Key.backspace,0,1651853807385477000
138,Key.backspace,1,1651853807477883000
139,'c',0,1651853807520761000
140,'c',1,1651853807652523000
141,'h',0,1651853807657149000
142,Key.space,0,1651853807802139000
143,'h',1,1651853807849822000
144,Key.space,1,1651853807920421000
145,Key.caps_lock,0,1651853808011900000
146,Key.caps_lock,1,1651853808012423000
147,'C',0,1651853808216609000
148,'C',1,1651853808372458000
149,Key.caps_lock,0,1651853808386698000
150,Key.caps_lock,1,1651853808387244000
151,'a',0,1651853808671311000
152,'a',1,1651853808769338000
153,'r',0,1651853809027609000
154,'r',1,1651853809171547000
155,'t',0,1651853809285569000
156,'t',1,1651853809436828000
157,'e',0,1651853809938597000
158,'r',0,1651853810042807000
159,'e',1,1651853810130771000
160,'r',1,1651853810253001000
161,Key.space,0,1651853813564480000
162,Key.space,1,1651853813718631000
163,Key.space,0,1651853820280006000
164,Key.space,1,1651853820400197000
165,Key.caps_lock,0,1651853820745540000
166,Key.caps_lock,1,1651853820746041000
167,'I',0,1651853822056687000
168,'I',1,1651853822153233000
169,Key.caps_lock,0,1651853822182268000
170,Key.caps_lock,1,1651853822182935000
171,Key.space,0,1651853822299056000
172,Key.space,1,1651853822402792000
173,'o',0,1651853822482100000
174,'n',0,1651853822634205000
175,'o',1,1651853822676532000
176,'n',1,1651853822755931000
177,'l',0,1651853823702961000
178,'l',1,1651853823843101000
179,'y',0,1651853824023048000
180,Key.space,0,1651853824174618000
181,'y',1,1651853824223294000
182,Key.space,1,1651853824319420000
183,'s',0,1651853824560341000
184,'s',1,1651853824685364000
185,'a',0,1651853824804669000
186,'a',1,1651853824948865000
187,'w',0,1651853825042762000
188,Key.space,0,1651853825219158000
189,'w',1,1651853825229988000
190,Key.space,1,1651853825372513000
191,'o',0,1651853825406706000
192,'o',1,1651853825519466000
193,Key.backspace,0,1651853825849971000
194,Key.backspace,1,1651853825981830000
195,'a',0,1651853826656728000
196,'a',1,1651853826813098000
197,Key.backspace,0,1651853827427984000
198,Key.backspace,1,1651853827543101000
199,'o',0,1651853827728752000
200,'n',0,1651853827856868000
201,'o',1,1651853827972751000
202,'n',1,1651853828016488000
203,'e',0,1651853828131777000
204,'e',1,1651853828268304000
205,Key.space,0,1651853828307415000
206,Key.space,1,1651853828407721000
207,'c',0,1651853828912819000
208,'c',1,1651853829028799000
209,'l',0,1651853829078879000
210,'l',1,1651853829183056000
211,'i',0,1651853829299718000
212,'i',1,1651853829383909000
213,'p',0,1651853829426974000
214,'p',1,1651853829567357000
215,Key.space,0,1651853829578519000
216,'a',0,1651853829651655000
217,Key.space,1,1651853829698481000
218,'n',0,1651853829807073000
219,'a',1,1651853829818417000
220,'n',1,1651853829911899000
221,'d',0,1651853829927730000
222,Key.space,0,1651853830039898000
223,'d',1,1651853830090843000
224,Key.space,1,1651853830136006000
225,'i',0,1651853830158739000
226,Key.space,0,1651853830302590000
227,'i',1,1651853830393575000
228,Key.space,1,1651853830426298000
229,Key.backspace,0,1651853830599687000
230,Key.backspace,1,1651853830663841000
231,Key.space,0,1651853831439161000
