EID ,key ,direction ,time
0,Key.tab,0,1651853382086404000
1,Key.tab,1,1651853382215311000
2,Key.cmd,1,1651853382303604000
3,<0>,1,1651853382560343000
4,'f',0,1651853388215211000
5,'a',0,1651853388305818000
6,'f',1,1651853388407030000
7,'a',1,1651853388515253000
8,'c',0,1651853388607688000
9,'c',1,1651853388716060000
10,Key.enter,0,1651853389570195000
11,Key.enter,1,1651853389645412000
12,'f',0,1651853404321361000
13,'f',1,1651853404442153000
14,'d',0,1651853404632011000
15,'d',1,1651853404715987000
16,Key.backspace,0,1651853406899345000
17,Key.backspace,1,1651853406987508000
18,'p',0,1651853407503369000
19,'p',1,1651853407607748000
20,'d',0,1651853407745207000
21,'d',1,1651853407864755000
22,'1',0,1651853408624877000
23,'1',1,1651853408757753000
24,'s',0,1651853409320098000
25,'s',1,1651853409450930000
26,'o',0,1651853409456860000
27,'o',1,1651853409579687000
28,'c',0,1651853409700060000
29,'i',0,1651853409776175000
30,'c',1,1651853409807882000
31,'i',1,1651853409888510000
32,'l',0,1651853410108254000
33,'l',1,1651853410225125000
34,Key.backspace,0,1651853410518284000
35,Key.backspace,1,1651853410626488000
36,'a',0,1651853410705974000
37,'a',1,1651853410830524000
38,'l',0,1651853410845211000
39,'l',1,1651853410965510000
40,Key.space,0,1651853411210238000
41,Key.space,1,1651853411258383000
42,Key.backspace,0,1651853411859103000
43,Key.backspace,1,1651853411967110000
44,Key.shift_r,0,1651853412632986000
45,'@',0,1651853412869283000
46,'@',1,1651853412988911000
47,Key.shift_r,1,1651853413081716000
48,'g',0,1651853413648165000
49,'m',0,1651853413755709000
50,'g',1,1651853413782762000
51,'m',1,1651853413903178000
52,'a',0,1651853413928295000
53,'i',0,1651853414051868000
54,'a',1,1651853414069040000
55,'i',1,1651853414136355000
56,'l',0,1651853414232171000
57,'l',1,1651853414351455000
58,'.',0,1651853414634011000
59,'.',1,1651853414737936000
60,'c',0,1651853414883947000
61,'c',1,1651853415000635000
62,'o',0,1651853415026972000
63,'m',0,1651853415166101000
64,'o',1,1651853415250870000
65,'m',1,1651853415286180000
66,Key.tab,0,1651853415535972000
67,Key.tab,1,1651853415667043000
68,Key.caps_lock,0,1651853417343210000
69,Key.caps_lock,1,1651853417343723000
70,Key.caps_lock,0,1651853417949590000
71,Key.caps_lock,1,1651853417950325000
72,Key.shift_r,0,1651853419464674000
73,Key.shift_r,1,1651853420093947000
74,Key.caps_lock,0,1651853439898298000
75,Key.caps_lock,1,1651853439898816000
76,'A',0,1651853440096280000
77,'A',1,1651853440196717000
78,Key.caps_lock,0,1651853440338099000
79,Key.caps_lock,1,1651853440338888000
80,'f',0,1651853440510295000
81,'f',1,1651853440584039000
82,'t',0,1651853440707071000
83,'t',1,1651853440791456000
84,'e',0,1651853440935292000
85,'r',0,1651853441022029000
86,'e',1,1651853441098522000
87,'r',1,1651853441170486000
88,Key.space,0,1651853446181411000
89,Key.space,1,1651853446273874000
90,'w',0,1651853446356706000
91,'a',0,1651853446460674000
92,'w',1,1651853446514067000
93,'a',1,1651853446569027000
94,'t',0,1651853446660659000
95,'t',1,1651853446760817000
96,'c',0,1651853447003629000
97,'c',1,1651853447119731000
98,'h',0,1651853447184624000
99,'i',0,1651853447281502000
100,'h',1,1651853447303349000
101,'n',0,1651853447420543000
102,'i',1,1651853447451584000
103,'n',1,1651853447540544000
104,'g',0,1651853447547993000
105,Key.space,0,1651853447585410000
106,'g',1,1651853447648536000
107,Key.space,1,1651853447680813000
108,'t',0,1651853447716555000
109,'t',1,1651853447832354000
110,'h',0,1651853447836136000
111,'h',1,1651853447930303000
112,'e',0,1651853447990242000
113,'e',1,1651853448122421000
114,Key.space,0,1651853448134413000
115,Key.space,1,1651853448226834000
116,'c',0,1651853448299563000
117,'c',1,1651853448415851000
118,'l',0,1651853448491613000
119,'l',1,1651853448613401000
120,'o',0,1651853448752713000
121,'o',1,1651853448847430000
122,'p',0,1651853449024740000
123,'p',1,1651853449152036000
124,Key.backspace,0,1651853449499687000
125,Key.backspace,1,1651853449580580000
126,Key.backspace,0,1651853449666418000
127,Key.backspace,1,1651853449734653000
128,'i',0,1651853450110631000
129,'i',1,1651853450210694000
130,'p',0,1651853450291440000
131,'p',1,1651853450403881000
132,' ,',0,1651853450534516000
133,' ,',1,1651853450626919000
134,Key.space,0,1651853450792579000
135,Key.space,1,1651853450899585000
136,Key.caps_lock,0,1651853451687569000
137,Key.caps_lock,1,1651853451688096000
138,'I',0,1651853451713455000
139,Key.caps_lock,0,1651853451793579000
140,Key.caps_lock,1,1651853451794130000
141,Key.space,0,1651853451797302000
142,'i',1,1651853451868413000
143,Key.space,1,1651853451904442000
144,'t',0,1651853452196734000
145,'t',1,1651853452323322000
146,'h',0,1651853452330656000
147,'i',0,1651853452463542000
148,'h',1,1651853452518716000
