EID ,key ,direction ,time
0,Key.tab,0,1651853925748420000
1,Key.tab,1,1651853925928320000
2,Key.cmd,1,1651853925951327000
3,<0>,1,1651853926206170000
4,'t',0,1651853928445296000
5,'t',1,1651853928565374000
6,'w',0,1651853930035888000
7,'w',1,1651853930212221000
8,'i',0,1651853930230005000
9,'i',1,1651853930326247000
10,Key.enter,0,1651853930893015000
11,Key.enter,1,1651853931021203000
12,'f',0,1651853938246959000
13,'f',1,1651853938375078000
14,'p',0,1651853939585727000
15,'p',1,1651853939701865000
16,'d',0,1651853939739348000
17,'d',1,1651853939868892000
18,'1',0,1651853940415974000
19,'1',1,1651853940603801000
20,'s',0,1651853941052637000
21,'o',0,1651853941172577000
22,'s',1,1651853941195461000
23,'o',1,1651853941288600000
24,'c',0,1651853941320824000
25,'i',0,1651853941416414000
26,'c',1,1651853941451288000
27,'a',0,1651853941536608000
28,'i',1,1651853941544000000
29,'a',1,1651853941651611000
30,'l',0,1651853941763605000
31,'l',1,1651853941899939000
32,Key.shift_r,0,1651853942516788000
33,'@',0,1651853942932687000
34,Key.shift_r,1,1651853943040572000
35,'2',1,1651853943064682000
36,'g',0,1651853943199665000
37,'m',0,1651853943319937000
38,'g',1,1651853943338693000
39,'a',0,1651853943439638000
40,'m',1,1651853943442952000
41,'i',0,1651853943567250000
42,'a',1,1651853943575112000
43,'i',1,1651853943668044000
44,'l',0,1651853943752510000
45,'l',1,1651853943884753000
46,'.',0,1651853944068465000
47,'.',1,1651853944221296000
48,'c',0,1651853944997651000
49,'o',0,1651853945093556000
50,'c',1,1651853945161390000
51,'m',0,1651853945276727000
52,'o',1,1651853945373907000
53,'m',1,1651853945441006000
54,Key.tab,0,1651853945601781000
55,Key.tab,1,1651853945733712000
56,Key.caps_lock,0,1651853946554662000
57,Key.caps_lock,1,1651853946555121000
58,'S',0,1651853946847360000
59,'S',1,1651853946915628000
60,Key.caps_lock,0,1651853947312531000
61,Key.caps_lock,1,1651853947312997000
62,Key.backspace,0,1651853948413243000
63,Key.backspace,1,1651853948529377000
64,'f',0,1651853970515719000
65,'f',1,1651853970655209000
66,'d',0,1651853970794022000
67,'d',1,1651853970950753000
68,'p',0,1651853970970623000
69,'p',1,1651853971130950000
70,'1',0,1651853971658529000
71,'1',1,1651853971766309000
72,'s',0,1651853972232900000
73,'s',1,1651853972380797000
74,'o',0,1651853972690644000
75,'o',1,1651853972822548000
76,'c',0,1651853972949089000
77,'i',0,1651853973015542000
